TRADE_DATE,TICKER,SECTOR,CLOSE_PRICE,DAILY_RETURN,ANNUALIZED_VOLATILITY_20D,MARKET_CAP,REVENUE,NET_INCOME,TTM_REVENUE,TTM_NET_INCOME,NET_MARGIN,REVENUE_YOY_GROWTH,PE_RATIO,PRICE_TO_BOOK,PRICE_TO_SALES,DEBT_TO_ASSETS,SHARES_BASIS,REVENUE_SOURCE
2026-04-22,LMT,Industrials,555.429992676,-0.02888371896,0.2685566005,133303198242.188,,1866000000,,6920000000,,,19.263467954,19.503028272,,0.8697003203,instant,
2026-04-22,MA,Financials,510.160003662,-0.002327193243,0.2173193013,,,,,,,,,,,0.8644994904,,
2026-04-22,MCD,Consumer Discretionary,300.070007324,-0.005863925077,0.1633441744,,6406000000,2039000000,25494000000,8468000000,0.3182953481,0.08083483777,,,,,,derived
2026-04-22,META,Communication Services,674.719970703,0.008791274636,0.518211159,,40111000000,14017000000,134901000000,39097000000,0.3494552616,0.2470387067,,,,0.3329588064,,derived
2026-04-22,MRK,Health Care,112.88999939,0.002931774344,0.2858808854,,15624000000,3743000000,64168000000,17117000000,0.2395673323,0.06794258373,,,,,,derived
2026-04-22,MS,Financials,191.050003052,0.009191343028,0.3129064582,306951195434.418,,3714000000,,13390000000,,,22.923913027,2.937022853,,0.9132330539,instant,
2026-04-22,MSFT,Technology,432.920013428,0.02065264795,0.2852182111,3216162779754.64,81273000000,38458000000,305453000000,119262000000,0.4731952801,0.1671788833,26.967204808,8.228110725,10.529157611,0.4124848565,instant,as_reported
2026-04-22,NFLX,Communication Services,93.239997864,0.007128926546,0.4497535516,40350502687.6858,8832825000,937848000,33723297000,5408000000,0.1061775819,0.1249064417,7.461261592,1.959874162,1.196517134,0.5775195687,instant,derived
2026-04-22,NOW,Technology,103.069999695,0.02925904057,0.6514321997,21100902617.5232,2437000000,295000000,8971000000,1731000000,0.1210504719,0.256185567,12.190007289,2.766243133,2.352123801,0.5612814172,instant,derived
2026-04-22,NVDA,Technology,202.5,0.01310783091,0.3338032984,,,31910000000,,99198000000,,,,,,0.2621875543,,
2026-04-22,ORCL,Technology,187.5,0.03493958837,0.6088891973,539062500000,17190000000,3721000000,64077000000,16210000000,0.2164630599,0.2165605096,33.254935225,14.003442005,8.412729997,,instant,as_reported
2026-04-22,PEP,Consumer Staples,153.789993286,-0.007294122799,0.2006571298,210846080795.288,19443000000,2327000000,,,0.1196831765,0.08504938892,,9.860453669,,0.8053612422,weighted_average,as_reported
2026-04-22,PFE,Health Care,26.799999237,-0.0186744575,0.232866347,,,410000000,,8031000000,,,,,,0.5852921329,,
2026-04-22,PG,Consumer Staples,142.850006104,0.003723888541,0.1939514689,348096894873.047,22386000000,4750000000,84933000000,16764000000,0.2121861878,0.02985692598,20.764548728,6.500287481,4.09848816,0.5803180276,weighted_average,as_reported
2026-04-22,QCOM,Technology,136.070007324,0.003762243305,0.2126587288,146139187866.211,12252000000,3004000000,44867000000,5365000000,0.2451844597,0.04996143628,27.239364001,,3.257164238,0.5649394728,instant,as_reported
2026-04-22,RTX,Industrials,180.910003662,-0.03344554373,0.287127624,,22076000000,2059000000,90373000000,7256000000,0.0932687081,0.08716635477,,,,0.6008120588,,as_reported
2026-04-22,SCHW,Financials,91.709999084,-0.00282699686,0.3718929083,,4459000000,-4016933000,,5067000,-0.9008596098,-0.1888302711,,,,0.9169508778,,derived
2026-04-22,SLB,Energy,54.349998474,0.02994122419,0.296405001,76136218189.4719,9284000000,1095000000,36289000000,4461000000,0.1179448514,0.03270300334,17.067074241,3.603228499,2.098052252,0.5432716869,instant,derived
2026-04-22,SPGI,Financials,424.843902588,0.009872495749,0.2568528478,130766953216.553,3592000000,880000000,,3853000000,0.2449888641,0.1395939086,33.938996423,3.943633801,,0.3771607911,instant,derived
2026-04-22,TMO,Health Care,513.979980469,-0.02018798623,0.2928730684,,11395000000,1833000000,42879000000,,0.1608600263,0.04675730296,,,,,,derived
2026-04-22,TSLA,Consumer Discretionary,387.510009766,0.002820755396,0.486060695,1234219381103.52,25167000000,7928000000,96773000000,14997000000,0.3150156952,0.03491241056,82.297751624,19.705262016,12.753757568,0.4033934232,instant,derived
2026-04-22,TXN,Technology,236.309997559,0.01355349199,0.3091145937,,4007000000,1205000000,15641000000,4799000000,0.3007237335,-0.01716948737,,,,0.5239798361,,derived
2026-04-22,UNH,Health Care,353.519989014,0.02170456161,0.4484821689,323470789947.51,100807000000,5543000000,400278000000,14405000000,0.05498626087,0.06756542091,22.45545227,,0.8081153347,0.6560557601,instant,derived
2026-04-22,UPS,Industrials,105.300003052,-0.009500515821,0.2246617232,,25301000000,1721000000,91070000000,5782000000,0.06802102684,0.01541116507,,,,,,derived
2026-04-22,V,Financials,311.290008545,0.004355738837,0.201947913,,10901000000,5853000000,,20792000000,0.5369232181,0.1462670873,,,,0.599469085,,as_reported
2026-04-22,WFC,Financials,80.580001831,-0.01189459483,0.331367358,289999368589.783,,3446000000,,19142000000,,,15.149899101,1.56136091,,0.9030033098,instant,
2026-04-22,WMT,Consumer Staples,129.979995728,0.002932113017,0.2400357186,,177769000000,6143000000,696330000000,22910000000,0.03455608121,0.05812991435,,,,,,as_reported
2026-04-22,XOM,Energy,149.5,0.007684017525,0.3466222781,,,,,,,,,,,,,
2026-04-23,AAPL,Technology,273.429992676,0.000951619925,0.2595479638,4251853065337.95,89498000000,22956000000,383285000000,96995000000,0.2564973519,-0.007188338917,43.835796333,68.417163862,11.093189312,0.8237407929,instant,derived
2026-04-23,ABBV,Health Care,200.949996948,0.002244406803,0.251333604,,,-22000000,,4278000000,,,,,,,,
2026-04-23,ABT,Health Care,92.480003357,0.008506069623,0.2870715037,,10974000000,9229000000,41950000000,13402000000,0.8409877893,0.0715750415,,,,,,derived
2026-04-23,ADBE,Technology,238.979995728,-0.06626555658,0.4673168651,108735898056.03,5048000000,1483000000,19409000000,5428000000,0.2937797147,0.1155801105,20.032405685,6.582873112,5.602344173,0.4453138117,instant,derived
2026-04-23,AMD,Technology,305.329986572,0.006162245996,0.5375287586,495245238220.215,7658000000,482000000,25785000000,1641000000,0.06294071559,0.2415693904,301.794782584,8.602786934,19.206718566,,instant,derived
2026-04-23,AMGN,Health Care,348.619995117,0.007805244051,0.1967167525,186651145385.742,8196000000,767000000,28190000000,6717000000,0.09358223524,0.1984208218,27.787873364,29.95044053,6.62118288,,instant,derived
2026-04-23,AMZN,Consumer Discretionary,255.080001831,-0.001096486445,0.3411911153,2648495659011.84,169961000000,10624000000,574785000000,30425000000,0.06250845782,0.1391182542,87.049980576,13.119483141,4.607802324,,instant,derived
2026-04-23,AVGO,Technology,419.940002441,-0.006411855786,0.4564685765,1988835851562.5,19311000000,,68282000000,,,0.2946500402,,,29.126795518,0.5298964703,instant,as_reported
2026-04-23,AXP,Financials,318.549987793,-0.04310602529,0.2839852308,230311641174.316,9562000000,1933000000,,8374000000,0.202154361,0.05366391185,27.503181416,8.208705178,,0.8925463793,instant,derived
2026-04-23,BA,Industrials,234.149993896,0.01240917992,0.3937004469,,,-4000000,,2268000000,,,,,,0.9636682505,,
2026-04-23,BAC,Financials,52.470001221,-0.01223638503,0.2389850315,414274673320.56,26147000000,2934000000,,26305000000,0.112211726,0.06583238219,15.748894633,1.427504569,,0.9082917761,instant,derived
2026-04-23,BLK,Financials,1053.469970703,-0.008470843729,0.314455733,163232868021.623,5677000000,1670000000,,6369000000,0.2941694557,0.2258691427,25.629277441,3.436843205,,0.6439418533,instant,derived
2026-04-23,BMY,Health Care,59.020000458,0.003741501039,0.2544540633,,12342000000,72000000,48300000000,-8948000000,0.005833738454,0.07536812756,,,,0.8230294915,,derived
2026-04-23,C,Financials,128.509994507,-0.009404095496,0.3823724985,,19871000000,2471000000,,14306000000,0.1243520709,0.02085795017,,,,0.9195311459,,derived
2026-04-23,CAT,Industrials,835.239990234,0.03260102992,0.4262626606,390892315429.688,17638000000,,64671000000,,,0.09511983112,,18.921163436,6.044321495,0.7795714987,instant,as_reported
2026-04-23,COP,Energy,124.370002747,0.01443724282,0.3793548541,,12944000000,3007000000,48522000000,10957000000,0.2323084054,-0.06521268145,,,,0.4862703807,,derived
2026-04-23,COST,Consumer Staples,1014.380004883,0.0106405547,0.1878482087,450302557387.573,67307000000,2001000000,,,0.02972944865,0.08295924442,,14.859999254,,0.6339775335,instant,as_reported
2026-04-23,CRM,Technology,173.300003052,-0.08693366945,0.4972541779,168274302963.257,9287000000,1446000000,34857000000,4136000000,0.1557015183,0.1077051527,40.685276345,2.821216896,4.827561264,0.4024823938,instant,derived
2026-04-23,CSCO,Technology,88.589996338,-0.01347447017,0.2852241119,348867405578.613,14883000000,2860000000,57696000000,10329000000,0.192165558,0.07528357778,33.77552576,7.442822213,6.046648045,0.6129461115,instant,as_reported
2026-04-23,CVS,Health Care,78.86000061,0.04085001491,0.3541874265,99363600769.043,,1644000000,,4614000000,,,21.535240739,1.315029126,,0.7009260905,instant,
2026-04-23,CVX,Energy,187.600006104,0.006869938114,0.3039419696,,48334000000,3278000000,193414000000,17700000000,0.06781975421,-0.0122412278,,,,0.403914563,,derived
2026-04-23,DE,Industrials,591.950012207,0.02062103885,0.3215850924,,9611000000,656000000,46786000000,4814000000,0.06825512434,0.1296426892,,,,0.7451854287,,as_reported
2026-04-23,DHR,Health Care,178.570007324,-0.029721737,0.349160065,126373994183.35,5951000000,1029000000,24778000000,3689000000,0.1729121156,0.03657899321,34.256978635,2.386711632,5.100249987,,instant,as_reported
2026-04-23,DIS,Communication Services,103.650001526,-0.01116191119,0.2430582929,,25981000000,2402000000,95716000000,12252000000,0.09245217659,0.05228837586,,,,,,as_reported
2026-04-23,GE,Industrials,282.339996338,0.02189721528,0.5252465485,294575831109.085,,1904000000,,8630000000,,,34.133931762,16.313664014,,0.8575499241,instant,
2026-04-23,GILD,Health Care,133.63999939,0.00556821289,0.1997116842,166515439239.502,7569000000,1783000000,28754000000,480000000,0.235566125,0.0639583919,346.907165082,8.61435278,5.791035656,,instant,derived
2026-04-23,GOOGL,Communication Services,338.890014648,-0.001267255695,0.3487387392,4092774706909.18,,34979000000,,124251000000,,,32.939571568,10.579281011,,0.2788642028,instant,
2026-04-23,GS,Financials,931.299987793,-0.003786781481,0.3235071795,289311794468.24,,4111000000,,14276000000,,,20.265606225,2.371485905,,0.9272088078,instant,
2026-04-23,HD,Consumer Discretionary,340.160003662,0.001944046843,0.3174568426,338119043640.137,39704000000,3001000000,159514000000,14810000000,0.075584324,0.1413787156,22.830455344,50.921542717,2.119682559,0.930918965,instant,derived
2026-04-23,HON,Industrials,224.792861938,-0.02559452709,0.2573439076,142451236610.413,9143000000,821000000,37660000000,4101000000,0.08979547195,0.02442577031,34.735731922,10.482063032,3.782560717,,instant,as_reported
2026-04-23,IBM,Technology,231.080001831,-0.08250612622,0.3975621273,,15917000000,1216000000,68911000000,10754000000,0.07639630584,0.09462898013,,,,0.7884195636,,as_reported
2026-04-23,INTC,Technology,66.779998779,0.02313470528,0.734375267,289157394714.355,14260000000,-126000000,53101000000,-18756000000,-0.008835904628,-0.07438660262,,2.912837662,5.445422774,,instant,derived
2026-04-23,INTU,Technology,383.299987793,-0.06210236933,0.5501239614,,3885000000,446000000,19433000000,4118000000,0.1148005148,0.1833688699,,,,0.4178542376,,as_reported
2026-04-23,JNJ,Health Care,230.649993896,0.02012372571,0.1638915605,563985365075.684,24062000000,5235000000,96362000000,21040000000,0.2175629623,0.09907276298,26.805388074,6.946830304,5.852777704,0.5958764323,weighted_average,as_reported
2026-04-23,JPM,Financials,311.690002441,-0.004248833052,0.2577468004,871983950830.078,,14034000000,,58500000000,,,14.905708561,2.529263863,,0.9138710917,instant,
2026-04-23,KO,Consumer Staples,76.279998779,0.02210912823,0.1708097199,,10849000000,1973000000,45754000000,10714000000,0.1818600793,0.07150617284,,,,,,derived
2026-04-23,LMT,Industrials,529.789978027,-0.04616243616,0.286095521,127149594726.562,,1866000000,,6920000000,,,18.374218891,18.602720516,,0.8697003203,instant,
2026-04-23,MA,Financials,502.380004883,-0.01525009337,0.2235305838,,,,,,,,,,,0.8644994904,,
2026-04-23,MCD,Consumer Discretionary,302.529998779,0.008198068621,0.1591653349,,6406000000,2039000000,25494000000,8468000000,0.3182953481,0.08083483777,,,,,,derived
2026-04-23,META,Communication Services,659.150024414,-0.02307617922,0.5290492369,,40111000000,14017000000,134901000000,39097000000,0.3494552616,0.2470387067,,,,0.3329588064,,derived
2026-04-23,MRK,Health Care,114.620002747,0.01532468259,0.2749135838,,15624000000,3743000000,64168000000,17117000000,0.2395673323,0.06794258373,,,,,,derived
2026-04-23,MS,Financials,188.649993896,-0.01256222273,0.3194752962,303095211830.664,,3714000000,,13390000000,,,22.63593815,2.900127373,,0.9132330539,instant,
2026-04-23,MSFT,Technology,415.75,-0.03966092484,0.329020288,3088606750000,81273000000,38458000000,305453000000,119262000000,0.4731952801,0.1671788833,25.897660194,7.901776143,10.111561353,0.4124848565,instant,as_reported
2026-04-23,NFLX,Communication Services,92.819999695,-0.00450448497,0.4474195399,40168744454.8123,8832825000,937848000,33723297000,5408000000,0.1061775819,0.1249064417,7.427652451,1.951045938,1.191127441,0.5775195687,instant,derived
2026-04-23,NOW,Technology,84.779998779,-0.1774522263,0.9064590133,17356500470.0928,2437000000,295000000,8971000000,1731000000,0.1210504719,0.256185567,10.026863356,2.27536713,1.934734196,0.5612814172,instant,derived
2026-04-23,NVDA,Technology,199.63999939,-0.01412347439,0.3388376389,,,31910000000,,99198000000,,,,,,0.2621875543,,
2026-04-23,ORCL,Technology,176.279998779,-0.05984002645,0.6587184871,506804996490.479,17190000000,3721000000,64077000000,16210000000,0.2164630599,0.2165605096,31.264959685,13.165475945,7.909312179,,instant,as_reported
2026-04-23,PEP,Consumer Staples,155.699996948,0.01241958342,0.2034412875,213464695816.04,19443000000,2327000000,,,0.1196831765,0.08504938892,,9.98291614,,0.8053612422,weighted_average,as_reported
2026-04-23,PFE,Health Care,26.670000076,-0.004850758107,0.2289065581,,,410000000,,8031000000,,,,,,0.5852921329,,
2026-04-23,PG,Consumer Staples,145.710006714,0.02002103437,0.2059880187,355066144360.352,22386000000,4750000000,84933000000,16764000000,0.2121861878,0.02985692598,21.180275851,6.630429765,4.18054401,0.5803180276,weighted_average,as_reported
2026-04-23,QCOM,Technology,133.949996948,-0.01558032156,0.2187005634,143862296722.412,12252000000,3004000000,44867000000,5365000000,0.2451844597,0.04996143628,26.81496677,,3.20641667,0.5649394728,instant,as_reported
2026-04-23,RTX,Industrials,179.300003052,-0.008899506146,0.2859506079,,22076000000,2059000000,90373000000,7256000000,0.0932687081,0.08716635477,,,,0.6008120588,,as_reported
2026-04-23,SCHW,Financials,88.919998169,-0.0304220724,0.3852192155,,4459000000,-4016933000,,5067000,-0.9008596098,-0.1888302711,,,,0.9169508778,,derived
2026-04-23,SLB,Energy,54.740001678,0.00717571669,0.2835830708,76682554342.0809,9284000000,1095000000,36289000000,4461000000,0.1179448514,0.03270300334,17.189543677,3.629084446,2.113107397,0.5432716869,instant,derived
2026-04-23,SPGI,Financials,415.354766846,-0.02233558765,0.2715476711,127846197235.107,3592000000,880000000,,3853000000,0.2449888641,0.1395939086,33.180949192,3.855550446,,0.3771607911,instant,derived
2026-04-23,TMO,Health Care,466.700012207,-0.09198798471,0.4455149203,,11395000000,1833000000,42879000000,,0.1608600263,0.04675730296,,,,,,derived
2026-04-23,TSLA,Consumer Discretionary,373.720001221,-0.03558619958,0.502208504,1403318604583.74,22387000000,477000000,97879000000,3862000000,0.02130700853,0.1578484613,363.365770218,16.683135249,14.337279749,0.4099663243,instant,as_reported
2026-04-23,TXN,Technology,282.230010986,0.1943210284,0.7240231429,,4007000000,1205000000,15641000000,4799000000,0.3007237335,-0.01716948737,,,,0.5239798361,,derived
2026-04-23,UNH,Health Care,354.559997559,0.002941825818,0.4442159738,324422397766.113,100807000000,5543000000,400278000000,14405000000,0.05498626087,0.06756542091,22.521513208,,0.810492702,0.6560557601,instant,derived
2026-04-23,UPS,Industrials,107.720001221,0.02298191551,0.2343483479,,25301000000,1721000000,91070000000,5782000000,0.06802102684,0.01541116507,,,,,,derived
2026-04-23,V,Financials,308.880004883,-0.007741940183,0.2042008062,,10901000000,5853000000,,20792000000,0.5369232181,0.1462670873,,,,0.599469085,,as_reported
2026-04-23,WFC,Financials,80.510002136,-0.0008686247659,0.3302593509,289747446688.08,,3446000000,,19142000000,,,15.136738412,1.560004559,,0.9030033098,instant,
2026-04-23,WMT,Consumer Staples,132.029998779,0.01577169948,0.243561741,,178830000000,5254000000,674538000000,19436000000,0.02937985797,0.04022941703,,,,,,derived
2026-04-23,XOM,Energy,150.529998779,0.006889667991,0.3476370249,,,,,,,,,,,,,
2026-04-24,AAPL,Technology,271.059997559,-0.008667687188,0.2633258265,4214999496695.98,89498000000,22956000000,383285000000,96995000000,0.2564973519,-0.007188338917,43.455843051,67.824147921,10.997037444,0.8237407929,instant,derived
2026-04-24,ABBV,Health Care,198.710006714,-0.01114696625,0.2421184542,,,-22000000,,4278000000,,,,,,,,
2026-04-24,ABT,Health Care,91.129997253,-0.01459782512,0.2884444244,,10974000000,9229000000,41950000000,13402000000,0.8409877893,0.0715750415,,,,,,derived
2026-04-24,ADBE,Technology,245.440002441,0.02703157933,0.4739610246,111675201110.84,5048000000,1483000000,19409000000,5428000000,0.2937797147,0.1155801105,20.573913248,6.760818568,5.753784384,0.4453138117,instant,derived
2026-04-24,AMD,Technology,347.809997559,0.1391281985,0.586781239,564147816040.039,7658000000,482000000,25785000000,1641000000,0.06294071559,0.2415693904,343.782947008,9.799677182,21.878914719,,instant,derived
2026-04-24,AMGN,Health Care,344.549987793,-0.0116746782,0.2005256461,184472063464.355,8196000000,767000000,28190000000,6717000000,0.09358223524,0.1984208218,27.463460394,29.600780402,6.54388306,,instant,derived
2026-04-24,AMZN,Consumer Discretionary,263.989990234,0.03493017226,0.3340494998,2741008068603.52,169961000000,10624000000,574785000000,30425000000,0.06250845782,0.1391182542,90.090651392,13.577748947,4.768753653,,instant,derived
2026-04-24,AVGO,Technology,422.760009766,0.00671526365,0.4276791904,2002191406250,19311000000,,68282000000,,,0.2946500402,,,29.322389594,0.5298964703,instant,as_reported
2026-04-24,AXP,Financials,314.079986572,-0.01403232412,0.2899015048,227079830291.748,9562000000,1933000000,,8374000000,0.202154361,0.05366391185,27.117247467,8.093517849,,0.8925463793,instant,derived
2026-04-24,BA,Industrials,232.440002441,-0.007302974587,0.376975245,,,-4000000,,2268000000,,,,,,0.9636682505,,
2026-04-24,BAC,Financials,52.049999237,-0.008004619253,0.2371941262,410958565439.494,26147000000,2934000000,,26305000000,0.112211726,0.06583238219,15.622830847,1.416077949,,0.9082917761,instant,derived
2026-04-24,BLK,Financials,1044.969970703,-0.00806859553,0.3113492419,161915811611.123,5677000000,1670000000,,6369000000,0.2941694557,0.2258691427,25.422485729,3.409112783,,0.6439418533,instant,derived
2026-04-24,BMY,Health Care,58.709999084,-0.005252486774,0.2536277432,,12342000000,72000000,48300000000,-8948000000,0.005833738454,0.07536812756,,,,0.8230294915,,derived
2026-04-24,C,Financials,127.980003357,-0.00412411234,0.3737933132,,19871000000,2471000000,,14306000000,0.1243520709,0.02085795017,,,,0.9195311459,,derived
2026-04-24,CAT,Industrials,830.789978027,-0.005327824776,0.4146331995,388809709716.797,17638000000,,64671000000,,,0.09511983112,,18.820354795,6.01211841,0.7795714987,instant,as_reported
2026-04-24,COP,Energy,121.760002136,-0.02098580431,0.3615080834,,12944000000,3007000000,48522000000,10957000000,0.2323084054,-0.06521268145,,,,0.4862703807,,derived
2026-04-24,COST,Consumer Staples,1011.150024414,-0.003184165393,0.1884127234,448868707687.866,67307000000,2001000000,,,0.02972944865,0.08295924442,,14.812682166,,0.6339775335,instant,as_reported
2026-04-24,CRM,Technology,178.160003662,0.02804385288,0.5026009741,172993363555.908,9287000000,1446000000,34857000000,4136000000,0.1557015183,0.1077051527,41.826248442,2.900334701,4.962944704,0.4024823938,instant,derived
2026-04-24,CSCO,Technology,89.010002136,0.004741022325,0.2852230512,350521388412.476,14883000000,2860000000,57696000000,10329000000,0.192165558,0.07528357778,33.935655767,7.478108685,6.075315246,0.6129461115,instant,as_reported
2026-04-24,CVS,Health Care,77.940002441,-0.01166621563,0.3527159234,98204403076.1719,,1644000000,,4614000000,,,21.284005868,1.299687706,,0.7009260905,instant,
2026-04-24,CVX,Energy,185.210006714,-0.01273990246,0.2983141873,,48334000000,3278000000,193414000000,17700000000,0.06781975421,-0.0122412278,,,,0.403914563,,derived
2026-04-24,DE,Industrials,562.640014648,-0.0495142574,0.3684512504,,9611000000,656000000,46786000000,4814000000,0.06825512434,0.1296426892,,,,0.7451854287,,as_reported
2026-04-24,DHR,Health Care,177.25,-0.007392108052,0.3486874545,125439825000,5951000000,1029000000,24778000000,3689000000,0.1729121156,0.03657899321,34.003747628,2.369068821,5.06254843,,instant,as_reported
2026-04-24,DIS,Communication Services,102.599998474,-0.0101303145,0.2410590133,,25981000000,2402000000,95716000000,12252000000,0.09245217659,0.05228837586,,,,,,as_reported
2026-04-24,GE,Industrials,284.600006104,0.008004589512,0.5082943442,296933783449.025,,1904000000,,8630000000,,,34.407159148,16.444247851,,0.8575499241,instant,
2026-04-24,GILD,Health Care,130.399993896,-0.0242443237,0.2135661042,162478392395.02,7569000000,1783000000,28754000000,480000000,0.235566125,0.0639583919,338.496650823,8.405504004,5.650636169,,instant,derived
2026-04-24,GOOGL,Communication Services,344.399993896,0.01625888135,0.3116450114,4291223923950.2,86310000000,20687000000,307394000000,73795000000,0.2396825397,0.1349410898,58.150605379,15.143055498,13.960011984,0.2957638323,instant,derived
2026-04-24,GS,Financials,926.909973145,-0.004713830951,0.3087268511,287948020139.529,,4111000000,,14276000000,,,20.170077062,2.36030706,,0.9272088078,instant,
2026-04-24,HD,Consumer Discretionary,335.890014648,-0.01255294381,0.3176188842,333874674560.547,39704000000,3001000000,159514000000,14810000000,0.075584324,0.1413787156,22.54386729,50.282330506,2.09307443,0.930918965,instant,derived
2026-04-24,HON,Industrials,223.565811157,-0.005458501533,0.2575619365,141673654530.334,9143000000,821000000,37660000000,4101000000,0.08979547195,0.02442577031,34.546124002,10.424845808,3.761913291,,instant,as_reported
2026-04-24,IBM,Technology,231.979995728,0.003894725961,0.3979571891,,15917000000,1216000000,68911000000,10754000000,0.07639630584,0.09462898013,,,,0.7884195636,,as_reported
2026-04-24,INTC,Technology,82.540000916,0.2359988383,1.006619604,414598424598.694,13577000000,-3728000000,53763000000,-3174000000,-0.2745820137,0.07184021473,,3.721909839,7.711593933,,instant,as_reported
2026-04-24,INTU,Technology,395.950012207,0.0330029398,0.5629303646,,3885000000,446000000,19433000000,4118000000,0.1148005148,0.1833688699,,,,0.4178542376,,as_reported
2026-04-24,JNJ,Health Care,227.5,-0.01365694991,0.1691106675,556283000000,24062000000,5235000000,96362000000,21040000000,0.2175629623,0.09907276298,26.439306084,6.851957234,5.772846143,0.5958764323,weighted_average,as_reported
2026-04-24,JPM,Financials,308.279998779,-0.01094038015,0.2563687681,862444124584.961,,14034000000,,58500000000,,,14.742634608,2.501592783,,0.9138710917,instant,
2026-04-24,KO,Consumer Staples,76.629997253,0.004588367164,0.1684939257,,10849000000,1973000000,45754000000,10714000000,0.1818600793,0.07150617284,,,,,,derived
2026-04-24,LMT,Industrials,513.450012207,-0.03084230965,0.2926808002,123228002929.688,,1866000000,,6920000000,,,17.807514874,18.028968973,,0.8697003203,instant,
2026-04-24,MA,Financials,504.170013428,0.00356300571,0.223284139,,,,,,,,,,,0.8644994904,,
2026-04-24,MCD,Consumer Discretionary,299.359985352,-0.01047833652,0.1602489806,,6406000000,2039000000,25494000000,8468000000,0.3182953481,0.08083483777,,,,,,derived
2026-04-24,META,Communication Services,675.030029297,0.02409163193,0.425247513,,40111000000,14017000000,134901000000,39097000000,0.3494552616,0.2470387067,,,,0.3329588064,,derived
2026-04-24,MRK,Health Care,111.900001526,-0.02373056367,0.2856520861,,15624000000,3743000000,64168000000,17117000000,0.2395673323,0.06794258373,,,,,,derived
2026-04-24,MS,Financials,188.070007324,-0.003074418005,0.3117966636,302163374254.903,,3714000000,,13390000000,,,22.566346098,2.891211205,,0.9132330539,instant,
2026-04-24,MSFT,Technology,424.619995117,0.02133493255,0.3248346296,3154501943725.59,81273000000,38458000000,305453000000,119262000000,0.4731952801,0.1671788833,26.450184834,8.070359946,10.327290757,0.4124848565,instant,as_reported
2026-04-24,NFLX,Communication Services,92.440002441,-0.004093915693,0.4459195752,40004297001.502,8832825000,937848000,33723297000,5408000000,0.1061775819,0.1249064417,7.397244268,1.943058521,1.186251066,0.5775195687,instant,derived
2026-04-24,NOW,Technology,90.169998169,0.06357630888,0.9407642204,18459962705.1392,2437000000,295000000,8971000000,1731000000,0.1210504719,0.256185567,10.664334318,2.420026574,2.057737455,0.5612814172,instant,derived
2026-04-24,NVDA,Technology,208.270004272,0.04322778898,0.3143565056,,,31910000000,,99198000000,,,,,,0.2621875543,,
2026-04-24,ORCL,Technology,173.279998779,-0.01701834697,0.6557073212,498179996490.479,17190000000,3721000000,64077000000,16210000000,0.2164630599,0.2165605096,30.732880721,12.941420873,7.774708499,,instant,as_reported
2026-04-24,PEP,Consumer Staples,155.440002441,-0.001669882575,0.2019697647,213108243347.168,19443000000,2327000000,,,0.1196831765,0.08504938892,,9.96624624,,0.8053612422,weighted_average,as_reported
2026-04-24,PFE,Health Care,27,0.0123735178,0.2301644726,,,410000000,,8031000000,,,,,,0.5852921329,,
2026-04-24,PG,Consumer Staples,148.179992676,0.02460911084,0.2180835641,358076952301.025,21235000000,3932000000,86718000000,16616000000,0.1851659995,0.0737762945,21.550129532,6.54248876,4.129211378,0.5736730592,weighted_average,as_reported
2026-04-24,QCOM,Technology,148.850006104,0.1112356471,0.4468649455,159864906555.176,12252000000,3004000000,44867000000,5365000000,0.2451844597,0.04996143628,29.797745863,,3.563084373,0.5649394728,instant,as_reported
2026-04-24,RTX,Industrials,174.259994507,-0.02810938346,0.2976808951,,22076000000,2059000000,90373000000,7256000000,0.0932687081,0.08716635477,,,,0.6008120588,,as_reported
2026-04-24,SCHW,Financials,88.5,-0.004723267462,0.38516472,,4459000000,-4016933000,,5067000,-0.9008596098,-0.1888302711,,,,0.9169508778,,derived
2026-04-24,SLB,Energy,56.150001526,0.02575811551,0.2946486765,78657753220.5281,9284000000,1095000000,36289000000,4461000000,0.1179448514,0.03270300334,17.632314105,3.722562859,2.167537083,0.5432716869,instant,derived
2026-04-24,SPGI,Financials,413.235565186,-0.005102183541,0.2723231113,127193906964.111,3592000000,880000000,,3853000000,0.2449888641,0.1395939086,33.011655065,3.835878855,,0.3771607911,instant,derived
2026-04-24,TMO,Health Care,469.709991455,0.006449545348,0.4464807744,,11395000000,1833000000,42879000000,,0.1608600263,0.04675730296,,,,,,derived
2026-04-24,TSLA,Consumer Discretionary,376.299987793,0.006903528213,0.4856636183,1413006454162.6,22387000000,477000000,97879000000,3862000000,0.02130700853,0.1578484613,365.874276065,16.798307744,14.436257565,0.4099663243,instant,as_reported
2026-04-24,TXN,Technology,277.140014648,-0.01803476066,0.7246663011,253305973388.672,4825000000,1545000000,18438000000,5367000000,0.3202072539,0.1857950356,47.196939331,15.097507056,13.738256502,0.5121681738,weighted_average,as_reported
2026-04-24,UNH,Health Care,354.920013428,0.001015387316,0.4385640093,324751812286.377,100807000000,5543000000,400278000000,14405000000,0.05498626087,0.06756542091,22.544381276,,0.8113156663,0.6560557601,instant,derived
2026-04-24,UPS,Industrials,107.019996643,-0.006498374565,0.2326985572,,25301000000,1721000000,91070000000,5782000000,0.06802102684,0.01541116507,,,,,,derived
